0, -0.553123
1, -0.513449
2, -0.825840
3, -1.270852
4, -1.019953
5, -1.156095
6, -1.000672
7, -1.022997
8, -0.437883
9, -0.713508
10, -0.477135
11, -1.085320
12, -0.940902
13, -0.782280
14, -1.046518
15, -0.382117
16, -1.071093
17, -1.191802
18, 0.090092
19, -0.845665
20, -1.026890
21, -1.100916
22, -1.024535
23, -1.158567
24, -1.287680
25, -1.186795
26, -1.237999
27, -0.701150
28, -1.330284
29, 0.101037
30, -0.848742
31, -0.890475
32, -0.627177
33, -0.963933
34, -0.859719
35, -0.840662
36, -0.650460
37, -1.041248
38, -0.498388
39, -0.635340
40, -0.721769
41, -0.847332
42, -1.340668
43, -1.975700
44, -0.958364
45, -0.707625
46, -1.071519
47, -0.972104
48, -0.721855
49, -1.609123
50, -0.461782
51, -1.026038
52, -0.950223
53, -0.896159
54, -1.333054
55, -0.839515
56, -0.498682
57, -1.516088
58, -1.408714
59, -1.295628
60, -0.666970
61, -0.585728
