0, 0.000000
1, 0.000000
2, 0.000000
3, 0.002768
4, 0.001686
5, 0.013000
6, 0.001614
7, 0.000000
8, 0.000000
9, 0.007955
10, 0.000000
11, 0.002305
12, 0.000000
13, 0.000000
14, 0.000000
15, 0.002580
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.000000
20, 0.003835
21, 0.000000
22, 0.000000
23, 0.000000
24, 0.007356
25, 0.004503
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.003175
30, 0.039649
31, 0.000000
32, 0.000000
33, 0.000000
34, 0.000000
35, 0.008010
36, 0.000000
37, 0.000000
38, 0.035161
39, 0.000000
40, 0.000000
41, 0.000000
42, 0.000000
43, 0.004202
44, 0.000000
45, 0.000000
46, 0.000000
47, 0.000317
48, 0.000000
49, 0.000000
50, 0.000000
51, 0.059140
52, 0.003190
53, 0.000000
54, 0.000000
55, 0.011150
56, 0.000000
57, 0.006654
58, 0.011348
59, 0.000000
60, 0.005485
61, 1.040800
62, 0.012910
63, 0.009873
64, 0.014633
65, 0.008993
66, 0.018518
67, 0.000000
68, 0.005276
69, 0.000000
70, 0.000000
71, 0.008231
72, 0.000000
73, 0.000000
74, 0.000000
75, 0.000000
76, 0.010547
77, 0.000000
78, 0.001640
79, 0.000000
80, 0.014839
81, 0.067589
82, 0.000000
83, 0.000000
84, 0.000000
85, 0.003598
86, 0.000000
87, 0.603250
88, 0.002574
89, 0.002889
90, 0.000000
91, 0.000000
92, 0.000000
93, 0.000000
94, 0.000000
95, 0.000000
96, 0.000000
97, 0.000000
98, 0.000000
99, 0.003739
100, 0.000000
101, 0.000000
