0, 0.000000
1, 0.054206
2, 0.000000
3, 0.000000
4, 0.000000
5, 0.000000
6, 0.000000
7, 0.000000
8, 0.000000
9, 0.000000
10, 0.000000
11, 0.000000
12, 0.000000
13, 0.000000
14, 0.000000
15, 0.000000
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.000000
20, 0.000000
21, 0.000000
22, 0.006974
23, 0.000000
24, 0.000000
25, 0.206380
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.000000
30, 0.008496
31, 0.000000
32, 0.000000
33, 0.007426
34, 0.000000
35, 0.000000
36, 0.000000
37, 0.002960
38, 0.000000
39, 0.000000
40, 0.000000
41, 2.294400
42, 0.000000
43, 0.000000
44, 0.000000
45, 0.003045
46, 0.000000
47, 0.000000
48, 0.000000
49, 0.170540
50, 0.000828
51, 0.000000
52, 0.000000
53, 0.000000
54, 0.000000
55, 0.000000
56, 0.000000
57, 0.000000
58, 0.000000
59, 0.000000
60, 0.000000
61, 0.000000
62, 0.000000
63, 0.000752
64, 0.002544
65, 0.005416
66, 0.057639
67, 0.000000
68, 0.015821
69, 0.000000
70, 0.000000
71, 0.000000
72, 0.000000
73, 0.000000
74, 0.000000
75, 0.000000
76, 0.000000
77, 0.055310
78, 0.090250
79, 0.000000
80, 0.000000
81, 0.000000
82, 0.000000
83, 0.039729
84, 0.000000
85, 0.000000
86, 0.000000
87, 0.000000
88, 0.000000
89, 0.009715
90, 0.000000
91, 0.000000
92, 0.000000
93, 0.017837
94, 0.000000
95, 0.000000
96, 0.000000
97, 0.000000
98, 0.000000
99, 0.000000
100, 0.000000
101, 0.000000
