0, -0.929350
1, -0.967077
2, -0.920539
3, -0.987388
4, -0.758979
5, -0.597315
6, -0.801000
7, -0.984194
8, 1.137241
9, -0.338037
10, -1.125361
11, -0.601949
12, -1.236979
13, -0.739258
14, -1.115036
15, -0.938670
16, -1.062823
17, -1.003188
18, -1.297931
19, -1.062901
20, -0.856818
21, -0.877681
22, -1.029265
23, -1.057733
24, -0.997818
25, -1.114749
26, -0.872721
27, -1.279182
28, -0.241898
29, -1.044400
30, -1.305409
31, -1.261942
32, -0.231234
33, -0.855388
34, -1.042694
35, -0.699880
36, -0.328242
37, -0.796274
38, -1.393960
39, -1.301943
40, -0.923369
41, -0.608077
42, -0.702294
43, -1.517405
44, -1.230242
45, -0.573214
46, -0.523005
47, -1.088083
48, -1.188213
49, -1.014381
50, -0.916011
51, -1.049006
52, -0.848130
53, -0.758927
54, -1.265751
55, -0.643985
56, -1.007342
57, -1.044348
58, -0.803298
59, -1.290764
60, -0.789532
61, -0.772891
