0, 0.000000
1, 0.000000
2, 0.000000
3, 0.000000
4, 0.000000
5, 0.000909
6, 0.000000
7, 0.000000
8, 0.000000
9, 0.000000
10, 0.000000
11, 1.621300
12, 0.059001
13, 0.064380
14, 0.107050
15, 0.002690
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.000000
20, 0.000000
21, 0.000000
22, 0.000000
23, 0.000000
24, 0.000000
25, 0.000000
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.000000
30, 0.000000
31, 0.000000
32, 0.000000
33, 0.000000
34, 0.000000
35, 0.000000
36, 0.094404
37, 0.012796
38, 0.027233
39, 0.000000
40, 0.004258
41, 0.000000
42, 0.000000
43, 0.230480
44, 0.009272
45, 0.003677
46, 0.007088
47, 0.000000
48, 0.000000
49, 0.000000
50, 0.000000
51, 0.000000
52, 0.000000
53, 0.000000
54, 0.000000
55, 0.000000
56, 0.000000
57, 0.013431
58, 0.000000
59, 0.000000
60, 0.064227
61, 0.000000
62, 0.004883
63, 0.000000
64, 0.005183
65, 0.000000
66, 0.000000
67, 0.000000
68, 0.001946
69, 0.000000
70, 0.000000
71, 0.000000
72, 0.000000
73, 0.000000
74, 0.000000
75, 0.000000
76, 0.010187
77, 0.074222
78, 0.000000
79, 0.000000
80, 0.009148
81, 0.000444
82, 0.006681
83, 0.012161
84, 0.050511
85, 0.000000
86, 0.000000
87, 0.000000
88, 0.000000
89, 0.002284
90, 0.000000
91, 0.004176
92, 0.016705
93, 0.000000
94, 0.010635
95, 0.005362
96, 0.000000
97, 0.001343
98, 0.000000
99, 0.011168
100, 0.049317
101, 0.005507
