0, 0.008611
1, 0.000000
2, 0.000000
3, 0.000240
4, 0.000000
5, 0.016862
6, 0.000000
7, 0.000000
8, 0.000000
9, 0.009544
10, 0.000000
11, 0.007383
12, 0.000000
13, 0.002108
14, 0.000000
15, 0.071089
16, 0.000000
17, 0.000000
18, 0.000000
19, 0.048470
20, 0.000000
21, 0.000000
22, 0.030002
23, 0.000000
24, 0.000000
25, 0.000000
26, 0.000000
27, 0.000000
28, 0.000000
29, 0.013519
30, 0.000000
31, 0.000000
32, 0.003656
33, 0.000606
34, 0.002899
35, 0.000000
36, 0.000633
37, 0.010752
38, 0.004334
39, 0.000000
40, 0.000229
41, 0.000000
42, 0.000000
43, 0.003417
44, 0.000000
45, 0.000956
46, 0.002539
47, 0.000000
48, 0.000000
49, 0.000000
50, 0.000000
51, 0.000000
52, 0.010054
53, 0.000000
54, 0.000000
55, 0.000000
56, 0.000000
57, 0.022781
58, 0.001560
59, 0.000000
60, 0.000000
61, 0.058413
62, 0.008268
63, 0.023341
64, 0.007574
65, 0.000000
66, 0.000000
67, 0.000000
68, 0.016578
69, 0.004523
70, 0.000000
71, 0.015512
72, 0.002041
73, 0.004693
74, 0.000601
75, 0.000000
76, 0.009513
77, 0.002961
78, 0.000000
79, 0.011822
80, 0.003337
81, 0.000000
82, 0.003279
83, 0.086611
84, 0.006691
85, 0.066003
86, 0.000000
87, 0.016982
88, 0.020064
89, 0.025046
90, 0.000000
91, 0.003341
92, 0.001156
93, 0.000000
94, 0.001046
95, 0.000566
96, 0.000000
97, 0.000000
98, 0.000000
99, 0.010467
100, 0.002016
101, 0.000000
